25572685
36910637
11136652
31916741
16006106
538621
5687007
15318253
35189307
28347589
34689689
5647955
37504182
5381857
36794401
24443077
30855533
38805417
38597449
37639255
7274773
1055524
36218069
31773869
35599115
37038929
15404269
11377877
10842248
24271254
34592803
9681816
13291513
36164537
24968543
13033107
21977474
26720460
25375009
23247897
33112574
32595788
2276713
8479375
37020236
5764491
36613935
24314013
25367853
34502411
31277502
24188706
19558113
8521887
6910321
28305066
32337753
37508038
19161605
5664099
32995080
31463624
29580409
24170416
12129053
5468743
15559107
5652607
12090208
38285124
8681036
30671729
32908677
28889763
26773873
29810577
38243106
22510769
5687041
38534226
5746818
24082113
31026105
22003029
5758423
7523892
31117808
3161138
5769626
6691519
10005379
37778509
38609011
5729786
37635040
31234504
27928777
18280585
22292257
30896066
33625315
29335521
37361235
21509384
31825858
33999064
29871380
36417001
31542861
11436072
34748121
21010687
5742413
216791
11783610
37361963
30284830
36182700
10854571
8543118
671756
5775396
35149926
6169748
20144617
38100286
33318584
37664826
34025953
6236495
19579280
32921692
28728653
21530850
20420564
27545043
15126188
10476239
38964389
36765161
33132512
28185165
11878301
25171516
34242325
20698223
36830920
32463705
31319413
38368510
38216622
38722902
33741845
11601049
36847098
5322246
5713742
19775898
11546260
11882898
17893471
35484683
37687830
30315933
33501316
21937638
14573824
38104691
27837662
5937928
34111032
25030644
11130704
29591576
37621214
35360235
6134278
25104697
33412226
20267561
29123171
9301177
37602142
35185084
20184627
38494349
35563277
33232246
36017314
17927248
36265940
3096092
18633100
35107744
32447627
11096412
31774126
25572175
22445671
10643334
7786158
14756677
36295129
33314745
33895392
29471349
15613632
33034745
36239584
33115638
21713490
22409340
37711267
25687127
20225497
37266876
5671297
37244812
35104392
5671044
38667436
2282541
14729579
4140420
36241166
26815204
35071518
37573537
32611456
11601119
32895609
26511354
38596384
9410889
8668859
39009686
33199853
38336637
11470408
24170354
35085935
10337110
27759800
21739306
10728362
35857790
37437406
16393945
2982944
34027588
6579316
30220639
8612533
19222756
21094106
16007383
36458905
36216498
29281838
23570944
27794004
27388280
36162208
109483
29432503
10315750
8196492
39049495
22065444
2185893
8660283
38014610
22355977
21736101
37361100
36820382
22056517
20896039
5742483
33267195
8668872
9439810
28606919
35658585
11167445
38918838
33649065
28425281
25684789
29151187
38953311
8668937
38532434
4468112
8248607
16052801
8660263
29998310
32760940
22101395
26476573
31296891
33420730
5728978
31367828
33518603
37713369
8353005
5793230
38486244
25985035
20483687
20201305
32000278
5652525
30639830
35932143
9307465
26376014
29595838
9135132
35563062
6136059
20450911
12280720
32933114
21240926
5706415
3506188
35924093
8134829
10008214
32625824
26510567
22157647
